gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
PCYOX1L,78991,TFPI,7035,null,29959327,ISLE,0.3
PCYOX1L,78991,PTPN14,5784,null,29959327,ISLE,0.3
PCYOX1L,78991,ZHX3,23051,null,29959327,ISLE,0.3
SORT1,6272,KRAS,3845,null,22613949,Text Mining,0.6
AP4E1,23431,KRAS,3845,null,19490893,GenomeRNAi,0.44
AP4E1,23431,NRAS,4893,null,19490893,GenomeRNAi,0.44
AP4E1,23431,HRAS,3265,null,19490893,GenomeRNAi,0.44
NOP9,161424,EN2,2020,null,29959327,ISLE,0.3
PSMF1,9491,SLITRK3,22865,null,29959327,ISLE,0.3
PSMF1,9491,RBCK1,10616,null,25171417,Daisy,0.2
ETS2,2114,LMNB1,4001,null,31340155,SPAGE-finder,0.17125168
ETS2,2114,PTEN,5728,null,26427375,computer analysis,0.3
GSPT1,2935,USP7,7874,null,25171417,Daisy,0.2
GSPT1,2935,HRAS,3265,null,19490893,GenomeRNAi,0.455
GSPT1,2935,NRAS,4893,null,19490893,GenomeRNAi,0.455
GSPT1,2935,KRAS,3845,null,19490893,Text Mining,0.6
ARL1,400,ARMC5,79798,null,31340155,SPAGE-finder,0.153848831
ARL1,400,GDE1,51573,null,25171417,Daisy,0.2
RPL27A,6157,RPS14,6208,null,25171417,computer analysis,0.3
TUBA1A,7846,BLM,641,null,17429401,Text Mining,0.4
TUBA1A,7846,TTN,7273,null,17429401,Text Mining,0.4
TUBA1A,7846,YWHAZ,7534,null,17429401,Text Mining,0.4
TUBA1A,7846,LLGL1,3996,null,17429401,Text Mining,0.4
TUBA1A,7846,CDC73,79577,null,17429401,Text Mining,0.4
TUBA1A,7846,ATAD5,79915,null,17429401,Text Mining,0.4
TUBA1A,7846,WRN,7486,null,17429401,Text Mining,0.4
TUBA1A,7846,PHB2,11331,null,17429401,Text Mining,0.4
TUBA1A,7846,ING5,84289,null,17429401,Text Mining,0.4
TUBA1A,7846,WEE1,7465,null,17429401,Text Mining,0.4
TUBA1A,7846,TUSC3,7991,null,17429401,Text Mining,0.4
TUBA1A,7846,RPL11,6135,null,17429401,Text Mining,0.4
TUBA1A,7846,CHEK2,11200,null,17429401,Text Mining,0.4
TUBA1A,7846,XRCC3,7517,null,17429401,Text Mining,0.4
TUBA1A,7846,RB1,5925,null,17429401,Text Mining,0.4
TUBA1A,7846,ING4,51147,null,17429401,Text Mining,0.4
TUBA1A,7846,MTOR,2475,null,17429401,Text Mining,0.4
TUBA1A,7846,CDC14A,8556,null,17429401,Text Mining,0.4
TUBA1A,7846,CHEK1,1111,null,17429401,Text Mining,0.4
PSMA1,5682,MED17,9440,null,25171417,computer analysis,0.3
PSMA1,5682,HACD3,51495,null,25171417,computer analysis,0.3
PSMA1,5682,UVRAG,7405,null,24040035,RNAi Screen (shRNA),0.4
PSMA1,5682,PSMA2,5683,null,25171417,computer analysis,0.3
PSMA1,5682,KRAS,3845,null,22613949,Text Mining,0.6
PSMA1,5682,UGP2,7360,null,25171417,computer analysis,0.3
PSMA1,5682,POLR2K,5440,null,25171417,computer analysis,0.3
PSMA1,5682,CREB1,1385,null,25171417,computer analysis,0.3
PSMA1,5682,IARS2,55699,null,25171417,computer analysis,0.3
PSMA1,5682,ARPC5,10092,null,25171417,computer analysis,0.3
PSMA1,5682,RIDA,10247,null,25171417,computer analysis,0.3
PSMA1,5682,RARS1,5917,null,25171417,computer analysis,0.3
PSMA1,5682,PSMD13,5719,null,25171417,Daisy,0.2
PSMA1,5682,NEDD4,4734,null,25171417,computer analysis,0.3
PSMA1,5682,PPP1R2,5504,null,25171417,computer analysis,0.3
PSMA1,5682,RPF1,80135,null,25171417,Daisy,0.161
PLEK2,26499,TNFRSF21,27242,null,25171417,Daisy,0.2
DAB2IP,153090,RPS6KB1,6198,null,23308052,Text Mining,0.1775
DAB2IP,153090,MAP1LC3B,81631,null,23308052,Text Mining,0.1775
DAB2IP,153090,MTOR,2475,null,23308052,Text Mining,0.1775
CYP2S1,29785,IL18,3606,null,25171417,computer analysis,0.3
ITGB1,3688,SKP2,6502,null,21499307,Text Mining,0.1775
ITGB1,3688,MYC,4609,null,23530058;21499307,Text Mining,0.1775
ITGB1,3688,KIT,3815,null,20609354,GenomeRNAi,0.503
ITGB1,3688,TP53,7157,null,21499307,Text Mining,0.1775
ITGB1,3688,SLC22A1,6580,null,20609354,GenomeRNAi,0.503
ITGB1,3688,PDGFRA,5156,null,20609354,GenomeRNAi,0.503
ITGB1,3688,PTGS1,5742,null,20609354,GenomeRNAi,0.503
ITGB1,3688,NTRK1,4914,null,20609354,GenomeRNAi,0.503
ITGB1,3688,SLC22A2,6582,null,20609354,GenomeRNAi,0.503
ITGB1,3688,RET,5979,null,20609354,GenomeRNAi,0.503
ITGB1,3688,ORM1,5004,null,20609354,GenomeRNAi,0.503
ITGB1,3688,PSMD9,5715,null,21499307,Text Mining,0.1775
ITGB1,3688,PYGO2,90780,null,25171417,Daisy,0.2
ITGB1,3688,PDGFRB,5159,null,20609354,GenomeRNAi,0.503
NEIL1,79661,MYC,4609,null,22623531,Text Mining,0.4
PROK1,84432,KRAS,3845,null,19490893,Text Mining,0.6
PROK1,84432,PTEN,5728,null,26427375,computer analysis,0.3
FAM98B,283742,NACA,4666,null,31300006,CRISPR/CRISPRi,0.29
FAM98B,283742,PAFAH1B1,5048,null,31300006,CRISPR/CRISPRi,0.15
FAM98B,283742,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.05
FAM98B,283742,SSB,6741,null,31300006,CRISPR/CRISPRi,0.19
FAM98B,283742,PTTG1,9232,null,31300006,CRISPR/CRISPRi,0.25
MOB3C,148932,PA2G4,5036,null,29959327,ISLE,0.3
ANGPT2,285,CLDN4,1364,null,29959327,ISLE,0.3
ANGPT2,285,SYNGR2,9144,null,29959327,ISLE,0.3
ANGPT2,285,TUFT1,7286,null,29959327,ISLE,0.3
EIF4A2,1974,NAE1,8883,null,23100467,GenomeRNAi,0.629
YAP1,10413,KRAS,3845,null,22613949,Text Mining,0.6
YAP1,10413,PTPN14,5784,null,25171417,computer analysis,0.3
YAP1,10413,LAMB3,3914,null,25171417,computer analysis,0.3
TMEM19,55266,NHLH2,4808,null,29959327,ISLE,0.3
CSDC2,27254,NUP107,57122,null,29959327,ISLE,0.3
NEK9,91754,RNPEP,6051,null,29959327,ISLE,0.3
CCDC115,84317,NAE1,8883,null,23100467,GenomeRNAi,0.629
MLH1,4292,TOP1,7150,null,23653048,Text Mining,0.1775
MLH1,4292,SS18L2,51188,null,25171417,Daisy,0.2
MLH1,4292,NAE1,8883,null,23100467,GenomeRNAi,0.629
MLH1,4292,TP53,7157,null,25310643;23653048,Text Mining,0.273125
MLH1,4292,TIPARP,25976,null,23653048,Text Mining,0.1775
MLH1,4292,PARP1,142,null,25310643;23653048,Text Mining,0.273125
MLH1,4292,MYC,4609,null,21399881,Text Mining,0.1775
MLH1,4292,MUC16,94025,null,27438146,computer analysis,0.3
MLH1,4292,TSC1,7248,null,31300006,CRISPR/CRISPRi,0.46
RFC5,5985,TMPO,7112,null,25171417,Daisy,0.2
RFC5,5985,CHAC2,494143,null,25171417,computer analysis,0.3
RFC5,5985,SMC1A,8243,null,20728441,Text Mining,0.1775
RFC5,5985,SLCO1B3,28234,null,17000754,GenomeRNAi,0.5
RFC5,5985,SMC3,9126,null,20728441,Text Mining,0.1775
RFC5,5985,KRAS,3845,null,19490893,Text Mining,0.6
RFC5,5985,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.15
RFC5,5985,HNRNPA2B1,3181,null,25171417,computer analysis,0.3
RFC5,5985,TUBB1,81027,null,17000754,GenomeRNAi,0.5
FZD1,8321,RPP40,10799,null,29959327,ISLE,0.3
ADORA1,134,NAE1,8883,null,23100467,GenomeRNAi,0.5
XRCC2,7516,ZBTB32,27033,null,3965078,Decipher,0.551
XRCC2,7516,XRCC6,2547,null,20940401,Text Mining,0.1775
XRCC2,7516,XRCC4,7518,null,20940401,Text Mining,0.1775
XRCC2,7516,PGF,5228,null,25171417,computer analysis,0.3
CWF19L2,143884,THBS3,7059,null,29959327,ISLE,0.3
CWF19L2,143884,ZNF202,7753,null,25171417,Daisy,0.2
CWF19L2,143884,NFRKB,4798,null,25171417,Daisy,0.2
ZBTB11,27107,RNF146,81847,null,25171417,computer analysis,0.3
ZBTB11,27107,TRMT13,54482,null,25171417,computer analysis,0.3
ENTPD6,955,KRT4,3851,null,29959327,ISLE,0.3
CLDND1,56650,DLG1,1739,null,25171417,Daisy,0.2
CLDND1,56650,NAE1,8883,null,23100467,GenomeRNAi,0.611
CLDND1,56650,SLC35A5,55032,null,25171417,Daisy,0.2
NCOA3,8202,SLC22A2,6582,null,20609354,GenomeRNAi,0.503
NCOA3,8202,PHYHIP,9796,null,29959327,ISLE,0.3
NCOA3,8202,PDGFRB,5159,null,20609354,GenomeRNAi,0.503
NCOA3,8202,ORM1,5004,null,20609354,GenomeRNAi,0.503
NCOA3,8202,SLC22A1,6580,null,20609354,GenomeRNAi,0.503
NCOA3,8202,RET,5979,null,20609354,GenomeRNAi,0.503
NCOA3,8202,NTRK1,4914,null,20609354,GenomeRNAi,0.503
NCOA3,8202,PDGFRA,5156,null,20609354,GenomeRNAi,0.503
NCOA3,8202,PTGS1,5742,null,20609354,GenomeRNAi,0.503
TECPR2,9895,TFRC,7037,null,29959327,ISLE,0.3
ADPRS,54936,NAE1,8883,null,23100467,GenomeRNAi,0.575
ADPRS,54936,HRAS,3265,null,19490893,GenomeRNAi,0.446
ADPRS,54936,NRAS,4893,null,19490893,GenomeRNAi,0.446
ADPRS,54936,KRAS,3845,null,19490893,GenomeRNAi,0.446
CH25H,9023,NAE1,8883,null,23100467,GenomeRNAi,0.575
PIAS4,51588,RNF126,55658,null,25171417,Daisy,0.2
PIAS4,51588,POLR1B,84172,null,25171417,computer analysis,0.3
PIAS4,51588,DCTN1,1639,null,25171417,computer analysis,0.3
KLK10,5655,KLK8,11202,null,25171417,Daisy,0.2
KLK10,5655,KLK11,11012,null,25171417,Daisy,0.2
KLK10,5655,KLK9,284366,null,25171417,Daisy,0.2
KLK10,5655,MYH14,79784,null,25171417,Daisy,0.2
KLK10,5655,KLK7,5650,null,25171417,Daisy,0.2
FOXS1,2307,OTUD4,54726,null,29959327,ISLE,0.3
LRRC40,55631,RAD51AP1,10635,null,25171417,computer analysis,0.3
LRRC40,55631,RPF1,80135,null,25171417,Daisy,0.2
LRRC40,55631,PTBP2,58155,null,25171417,Daisy,0.2
LRRC40,55631,USP1,7398,null,25171417,Daisy,0.2
LRRC40,55631,MTF2,22823,null,25171417,Daisy,0.2
CTNS,1497,KRAS,3845,null,19490893,Text Mining,0.6
CTNS,1497,NRAS,4893,null,19490893,GenomeRNAi,0.473
CTNS,1497,HRAS,3265,null,19490893,GenomeRNAi,0.473
CMSS1,84319,NFIC,4782,null,29959327,ISLE,0.3
CCL1,6346,MYC,4609,null,22157079,GenomeRNAi,0.521
PPP1R2,5504,SENP2,59343,null,25171417,Daisy,0.2
PPP1R2,5504,RNF13,11342,null,25171417,Daisy,0.2
PPP1R2,5504,SLC22A1,6580,null,20609354,GenomeRNAi,0.506
PPP1R2,5504,PTGS1,5742,null,20609354,GenomeRNAi,0.506
PPP1R2,5504,SLC22A2,6582,null,20609354,GenomeRNAi,0.506
PPP1R2,5504,RET,5979,null,20609354,GenomeRNAi,0.506
FANCF,2188,TUBB1,81027,null,17000754,GenomeRNAi,0.5
FANCF,2188,SLCO1B3,28234,null,17000754,GenomeRNAi,0.5
FANCF,2188,MAP2,4133,null,17000754,GenomeRNAi,0.5
FANCF,2188,NR1I2,8856,null,17000754,GenomeRNAi,0.5
FANCF,2188,MAPT,4137,null,17000754,GenomeRNAi,0.5
FANCF,2188,NAE1,8883,null,23100467,GenomeRNAi,0.611
FANCF,2188,MAPK8,5599,null,23440494,Text Mining,0.304
FANCF,2188,MAP4,4134,null,17000754,GenomeRNAi,0.5
RPP38-DT,221060,MYC,4609,null,22157079,GenomeRNAi,0.545
REXO4,57109,PUS1,80324,null,25171417,computer analysis,0.3
NOC3L,64318,PAK1IP1,55003,null,25171417,computer analysis,0.3
CDCA7,83879,ZBTB16,7704,null,29959327,ISLE,0.3
CDCA7,83879,TLR5,7100,null,29959327,ISLE,0.3
CDCA7,83879,ARHGAP19,84986,null,25171417,computer analysis,0.3
EIF3A,8661,HRAS,3265,null,19490893,GenomeRNAi,0.524
EIF3A,8661,NRAS,4893,null,19490893,GenomeRNAi,0.524
MRPL27,51264,TAF2,6873,null,31300006,CRISPR/CRISPRi,0.25
MRPL27,51264,TACO1,51204,null,25171417,Daisy,0.2
MRPL27,51264,NACA,4666,null,31300006,CRISPR/CRISPRi,0.12
MRPL27,51264,NME1,4830,null,25171417,Daisy,0.2
MRPL27,51264,REXO2,25996,null,31300006,CRISPR/CRISPRi,0.17
MRPL27,51264,RPL5,6125,null,31300006,CRISPR/CRISPRi,0.23
MRPL27,51264,POLR2K,5440,null,31300006,CRISPR/CRISPRi,0.11
ATOH1,474,NRAS,4893,null,19490893,GenomeRNAi,0.449
ATOH1,474,KRAS,3845,null,19490893,GenomeRNAi,0.449
ATOH1,474,HRAS,3265,null,19490893,GenomeRNAi,0.449
LILRB2,10288,NEUROG1,4762,null,25171417,Daisy,0.2
LEO1,123169,USE1,55850,null,31300006,CRISPR/CRISPRi,0.41
LEO1,123169,VPS29,51699,null,31300006,CRISPR/CRISPRi,0.15
LEO1,123169,CAMLG,819,null,30033366,BioGrid,0.4
LEO1,123169,POLR2K,5440,null,31300006,CRISPR/CRISPRi,0.17
LEO1,123169,SLC7A6OS,84138,null,31300006,CRISPR/CRISPRi,0.21
LEO1,123169,LUC7L3,51747,null,31300006,CRISPR/CRISPRi,0.31
LEO1,123169,PPP2R1A,5518,null,31300006,CRISPR/CRISPRi,0.39
LEO1,123169,SRSF7,6432,null,31300006,CRISPR/CRISPRi,0.49
LEO1,123169,PNN,5411,null,31300006,CRISPR/CRISPRi,0.56
LEO1,123169,SLC7A1,6541,null,31300006,CRISPR/CRISPRi,0.23
LEO1,123169,RPP38,10557,null,31300006,CRISPR/CRISPRi,0.18
LEO1,123169,PRMT5,10419,null,31300006,CRISPR/CRISPRi,0.16
LEO1,123169,PTTG1,9232,null,31300006,CRISPR/CRISPRi,0.22
LEO1,123169,SRP19,6728,null,31300006,CRISPR/CRISPRi,0.33
LEO1,123169,ZNF511,118472,null,31300006,CRISPR/CRISPRi,0.38
LEO1,123169,YTHDC1,91746,null,31300006,CRISPR/CRISPRi,0.25
LEO1,123169,NFYC,4802,null,31300006,CRISPR/CRISPRi,0.26
LEO1,123169,NDUFB1,4707,null,31300006,CRISPR/CRISPRi,0.24
LEO1,123169,POLN,353497,null,31300006,CRISPR/CRISPRi,0.41
LEO1,123169,PDCD7,10081,null,31300006,CRISPR/CRISPRi,0.19
LEO1,123169,MED23,9439,null,31300006,CRISPR/CRISPRi,0.45
LEO1,123169,NAT10,55226,null,31300006,CRISPR/CRISPRi,0.42
LEO1,123169,WDR7,23335,null,31300006,CRISPR/CRISPRi,0.25
LEO1,123169,MAT2A,4144,null,31300006,CRISPR/CRISPRi,0.2
LEO1,123169,WDR70,55100,null,31300006,CRISPR/CRISPRi,0.6
LEO1,123169,RPA3,6119,null,31300006,CRISPR/CRISPRi,0.25
LEO1,123169,TAF2,6873,null,31300006,CRISPR/CRISPRi,0.19
LEO1,123169,NAMPT,10135,null,31300006,CRISPR/CRISPRi,0.21
LEO1,123169,UMPS,7372,null,31300006,CRISPR/CRISPRi,0.26
LEO1,123169,NUP54,53371,null,31300006,CRISPR/CRISPRi,0.33
LEO1,123169,REXO2,25996,null,31300006,CRISPR/CRISPRi,0.42
LEO1,123169,RBM17,84991,null,31300006,CRISPR/CRISPRi,0.31
LEO1,123169,SEC22B,9554,null,31300006,CRISPR/CRISPRi,0.57
LEO1,123169,SLC35A1,10559,null,31300006,CRISPR/CRISPRi,0.16
LEO1,123169,PSMB7,5695,null,31300006,CRISPR/CRISPRi,0.19
LEO1,123169,NUDC,10726,null,31300006,CRISPR/CRISPRi,0.35
LEO1,123169,NACA,4666,null,31300006,CRISPR/CRISPRi,0.12
LEO1,123169,PDRG1,81572,null,31300006,CRISPR/CRISPRi,0.34
LEO1,123169,MAPKAP1,79109,null,31300006,CRISPR/CRISPRi,0.29
LEO1,123169,NUP43,348995,null,31300006,CRISPR/CRISPRi,0.23
LEO1,123169,RPTOR,57521,null,31300006,CRISPR/CRISPRi,0.19
LEO1,123169,PSMD6,9861,null,31300006,CRISPR/CRISPRi,0.58
LEO1,123169,RPF2,84154,null,31300006,CRISPR/CRISPRi,0.17
LEO1,123169,MAX,4149,null,31300006,CRISPR/CRISPRi,0.32
LEO1,123169,POLE2,5427,null,31300006,CRISPR/CRISPRi,0.32
LEO1,123169,RTF1,23168,null,31300006,CRISPR/CRISPRi,0.25
LEO1,123169,WDR77,79084,null,31300006,CRISPR/CRISPRi,0.24
LEO1,123169,OGFOD1,55239,null,31300006,CRISPR/CRISPRi,0.39
LEO1,123169,PFAS,5198,null,31300006,CRISPR/CRISPRi,0.23
LEO1,123169,PMF1,11243,null,31300006,CRISPR/CRISPRi,0.86
LEO1,123169,RFC5,5985,null,31300006,CRISPR/CRISPRi,0.35
LEO1,123169,MARS1,4141,null,31300006,CRISPR/CRISPRi,0.33
LEO1,123169,PSMD1,5707,null,31300006,CRISPR/CRISPRi,0.31
LEO1,123169,RPS28,6234,null,31300006,CRISPR/CRISPRi,0.27
LEO1,123169,PSMC1,5700,null,31300006,CRISPR/CRISPRi,0.59
LEO1,123169,RPL3,6122,null,31300006,CRISPR/CRISPRi,0.17
LEO1,123169,NAA25,80018,null,31300006,CRISPR/CRISPRi,0.24
LEO1,123169,PRIM2,5558,null,31300006,CRISPR/CRISPRi,0.52
MST1,4485,STK24,8428,null,23419720,Text Mining,0.1775
APOL1,8542,CFB,629,null,25171417,computer analysis,0.3
HSPB6,126393,BRCA1,672,null,26427375,computer analysis,0.3
GFER,2671,NFE2L1,4779,null,31300006,CRISPR/CRISPRi,0.27
GFER,2671,MLST8,64223,null,25171417,Daisy,0.2
GFER,2671,SKA3,221150,null,31300006,CRISPR/CRISPRi,0.16
GFER,2671,XRN2,22803,null,31300006,CRISPR/CRISPRi,0.18
GFER,2671,INTS5,80789,null,31300006,CRISPR/CRISPRi,0.31
GFER,2671,GNPAT,8443,null,31300006,CRISPR/CRISPRi,0.2
GFER,2671,MRPL11,65003,null,31300006,CRISPR/CRISPRi,0.24
GFER,2671,NCAPD2,9918,null,31300006,CRISPR/CRISPRi,0.23
GFER,2671,TAF2,6873,null,31300006,CRISPR/CRISPRi,0.28
GFER,2671,MED23,9439,null,31300006,CRISPR/CRISPRi,0.18
GFER,2671,MAPKAP1,79109,null,31300006,CRISPR/CRISPRi,0.23
GFER,2671,MICOS10-NBL1,100532736,null,31300006,CRISPR/CRISPRi,0.2
GFER,2671,GNL3L,54552,null,31300006,CRISPR/CRISPRi,0.3
ZBTB17,7709,ZNF668,79759,null,25171417,computer analysis,0.3
IKBKB,3551,TNFRSF10B,8795,null,24745479,Text Mining,0.1775
IKBKB,3551,NRAS,4893,null,19490893,GenomeRNAi,0.452
IKBKB,3551,NAE1,8883,null,23100467,GenomeRNAi,0.611
IKBKB,3551,TNFRSF10A,8797,null,24745479,Text Mining,0.1775
IKBKB,3551,KRAS,3845,null,19490893,GenomeRNAi,0.452
IKBKB,3551,SRC,6714,null,24745479,Text Mining,0.1775
HSPA14,51182,NUDT5,11164,null,25171417,Daisy,0.2
HSPA14,51182,NRAS,4893,null,19490893,GenomeRNAi,0.473
HSPA14,51182,KRAS,3845,null,19490893,Text Mining,0.6
HSPA14,51182,NAE1,8883,null,23100467,GenomeRNAi,0.611
DSG2,1829,KRT6B,3854,null,25171417,computer analysis,0.3
DSG2,1829,KRT80,144501,null,25171417,computer analysis,0.3
DBF4,10926,SLC22A1,6580,null,20609354,GenomeRNAi,0.557
DBF4,10926,SLC25A40,55972,null,25171417,Daisy,0.2
DBF4,10926,USP1,7398,null,25171417,computer analysis,0.3
DBF4,10926,EZH2,2146,null,25171417,Daisy,0.2
DBF4,10926,RET,5979,null,20609354,GenomeRNAi,0.557
DBF4,10926,ZFP36L1,677,null,29959327,ISLE,0.3
DBF4,10926,PTGS1,5742,null,20609354,GenomeRNAi,0.557
DBF4,10926,PDGFRB,5159,null,20609354,GenomeRNAi,0.557
DBF4,10926,DDR1,780,null,20609354,GenomeRNAi,0.557
DBF4,10926,POP7,10248,null,25171417,Daisy,0.2
DBF4,10926,PDGFRA,5156,null,20609354,GenomeRNAi,0.557
DBF4,10926,NTRK1,4914,null,20609354,GenomeRNAi,0.557
DBF4,10926,SLC22A2,6582,null,20609354,GenomeRNAi,0.557
DBF4,10926,KIT,3815,null,20609354,GenomeRNAi,0.557
DBF4,10926,ORM1,5004,null,20609354,GenomeRNAi,0.557
ANO10,55129,IPO9,55705,null,29959327,ISLE,0.3
ANO10,55129,KCTD3,51133,null,29959327,ISLE,0.3
ANO10,55129,SLCO4A1,28231,null,29959327,ISLE,0.3
SIGLEC8,27181,SPI1,6688,null,25171417,computer analysis,0.3
AURKB,9212,CKS1B,1163,null,25171417,computer analysis,0.3
AURKB,9212,ERCC6L,54821,null,25171417,computer analysis,0.3
AURKB,9212,SNRPA,6626,null,25171417,computer analysis,0.3
AURKB,9212,NAE1,8883,null,23100467,GenomeRNAi,0.611
AURKB,9212,TK1,7083,null,25171417,computer analysis,0.3
CDC34,997,MIER2,54531,null,25171417,Daisy,0.2
CDC34,997,NAE1,8883,null,23100467,GenomeRNAi,0.644
CDC34,997,POLR2E,5434,null,25171417,Daisy,0.2
CDC34,997,MBD3,53615,null,25171417,Daisy,0.2
CDC34,997,MED16,10025,null,25171417,Daisy,0.2
HIF3A,64344,PDGFRB,5159,null,20609354,GenomeRNAi,0.521
HIF3A,64344,PTGS1,5742,null,20609354,GenomeRNAi,0.521
HIF3A,64344,PDGFRA,5156,null,20609354,GenomeRNAi,0.521
HIF3A,64344,SLC22A1,6580,null,20609354,GenomeRNAi,0.521
HIF3A,64344,RET,5979,null,20609354,GenomeRNAi,0.521
HIF3A,64344,NTRK1,4914,null,20609354,GenomeRNAi,0.521
HIF3A,64344,KIT,3815,null,20609354,GenomeRNAi,0.521
HIF3A,64344,ORM1,5004,null,20609354,GenomeRNAi,0.521
HIF3A,64344,SLC22A2,6582,null,20609354,GenomeRNAi,0.521
YIPF4,84272,SPTLC1,10558,null,25171417,computer analysis,0.3
PA2G4,5036,TMPO,7112,null,25171417,Daisy,0.2
PA2G4,5036,PLK3,1263,null,29959327,ISLE,0.3
CCDC117,150275,MSL2,55167,null,25171417,Daisy,0.2
C20orf202,400831,DEFB118,117285,null,25171417,computer analysis,0.3
ALG8,79053,SPTLC3,55304,null,29959327,ISLE,0.3
ARFGEF2,10564,MYC,4609,null,22623531,Text Mining,0.4
ARFGEF2,10564,NRBF2,29982,null,25171417,computer analysis,0.3
ZNF574,64763,ZNF580,51157,null,25171417,Daisy,0.2
ZNF574,64763,ZNRD1,30834,null,31300006,CRISPR/CRISPRi,0.21
ZBED8,63920,TRIM23,373,null,25171417,Daisy,0.2
CDKN3,1033,VRK1,7443,null,25171417,Daisy,0.2
CDKN3,1033,TRMT5,57570,null,25171417,Daisy,0.2
VPS35,55737,EIPR1,7260,null,26472760,Text Mining,0.6
VPS35,55737,TMEM165,55858,null,26472760,Text Mining,0.6
CYLC2,1539,HRAS,3265,null,19490893,GenomeRNAi,0.443
CYLC2,1539,NRAS,4893,null,19490893,GenomeRNAi,0.443
CYLC2,1539,NAE1,8883,null,23100467,GenomeRNAi,0.575
CYLC2,1539,KRAS,3845,null,19490893,GenomeRNAi,0.443
KAT2B,8850,NAE1,8883,null,23100467,GenomeRNAi,0.629
KAT2B,8850,TP53,7157,null,23728082,computer analysis,0.3
HOXA1,3198,MYC,4609,null,22157079,GenomeRNAi,0.545
HOXA1,3198,TCEA3,6920,null,29959327,ISLE,0.3
DST,667,LRCH4,4034,null,29959327,ISLE,0.3
DERL1,79139,SENP2,59343,null,25171417,Daisy,0.2
DERL1,79139,EMC2,9694,null,25171417,Daisy,0.2
DERL1,79139,RNF139,11236,null,25171417,Daisy,0.2
PRKCA,5578,ABL1,25,null,26637171,Text Mining,0.4
PRKCA,5578,KIT,3815,null,26637171,Text Mining,0.4
PRKCA,5578,FYN,2534,null,26637171,Text Mining,0.4
PRKCA,5578,PTP4A3,11156,null,28319085,CRISPR/CRISPRi,0.68
PRKCA,5578,YES1,7525,null,26637171,Text Mining,0.4
PRKCA,5578,UMPS,7372,null,28319085,CRISPR/CRISPRi,0.68
PRKCA,5578,ABL2,27,null,26637171,Text Mining,0.4
PRKCA,5578,TOP1,7150,null,28319085,CRISPR/CRISPRi,0.68
PRKCA,5578,STAT5B,6777,null,26637171,Text Mining,0.4
PRKCA,5578,LCK,3932,null,26637171,Text Mining,0.4
PRKCA,5578,EPHA2,1969,null,26637171,Text Mining,0.4
HOXB13,10481,KRAS,3845,null,22613949,Text Mining,0.6
OR2T33,391195,SERPINB4,6318,null,29959327,ISLE,0.3
OR2T33,391195,PTEN,5728,null,26427375,computer analysis,0.3
OR2T33,391195,SERPINB3,6317,null,29959327,ISLE,0.3
OR2T33,391195,SERPINB7,8710,null,29959327,ISLE,0.3
FOXF1,2294,TP53,7157,null,21964066,Text Mining,0.56
FOXF1,2294,PTEN,5728,null,26427375,computer analysis,0.3
HPS5,11234,NRAS,4893,null,19490893,GenomeRNAi,0.449
HPS5,11234,KRAS,3845,null,19490893,Text Mining,0.6
HPS5,11234,HRAS,3265,null,19490893,GenomeRNAi,0.449
PIGX,54965,TP53,7157,null,26427375,computer analysis,0.3
PIGX,54965,BRCA1,672,null,26427375,computer analysis,0.3
SBF1,6305,ZC3H7B,23264,null,25171417,Daisy,0.2
GPX6,257202,ENPP1,5167,null,30682083,chemical library screen,0.4
ABCA6,23460,CIP2A,57650,null,29959327,ISLE,0.3
CFAP74,85452,NAE1,8883,null,23100467,GenomeRNAi,0.5
PRKD3,23683,TYMS,7298,null,19519883,GenomeRNAi,0.551
PRKD3,23683,SLC29A1,2030,null,19519883,GenomeRNAi,0.551
PRKD3,23683,SLC28A1,9154,null,19519883,GenomeRNAi,0.551
PRKD3,23683,RRM1,6240,null,19519883,GenomeRNAi,0.551
PRKD3,23683,SLC29A2,3177,null,19519883,GenomeRNAi,0.551
NPEPPS,9520,PRKDC,5591,null,31300006,CRISPR/CRISPRi,0.04
NPEPPS,9520,STMN1,3925,null,28319085,CRISPR/CRISPRi,0.68
NPEPPS,9520,PRODH,5625,null,28319085,CRISPR/CRISPRi,0.68
NPEPPS,9520,PRKAR1A,5573,null,28319085,CRISPR/CRISPRi,0.68
NPEPPS,9520,TST,7263,null,28319085,CRISPR/CRISPRi,0.68
NPEPPS,9520,PIK3CG,5294,null,28319085,CRISPR/CRISPRi,0.68
NPEPPS,9520,TK1,7083,null,28319085,CRISPR/CRISPRi,0.68
NPEPPS,9520,PTP4A3,11156,null,28319085,CRISPR/CRISPRi,0.68
MINDY2,54629,SSC4D,136853,null,29959327,ISLE,0.3
CLSPN,63967,NAE1,8883,null,23100467,GenomeRNAi,0.611
CLSPN,63967,SMC2,10592,null,25171417,computer analysis,0.3
BRAP,8315,ZCCHC8,55596,null,25171417,Daisy,0.2
BRAP,8315,MAPKAPK5,8550,null,25171417,Daisy,0.2
GPRC6A,222545,PTEN,5728,null,26427375,computer analysis,0.3
BTN3A1,11119,BTN3A2,11118,null,25171417,Daisy,0.2
