gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
ESS1,853475,NEJ1,850970,null,24470217,BioGrid,0.25
ESS1,853475,LCL3,852795,null,24470217,BioGrid,0.25
ESS1,853475,IOC4,855061,null,24470217,BioGrid,0.25
ESS1,853475,YPK9,854466,null,24470217,BioGrid,0.25
ESS1,853475,YNR066C,855803,null,24470217,BioGrid,0.25
ESS1,853475,YNL115C,855608,null,24470217,BioGrid,0.25
ESS1,853475,SGV1,856290,null,15166139,BioGrid,0.4
ESS1,853475,GPN2,854436,null,23267056,BioGrid,0.4
ESS1,853475,RPA34,853293,null,24470217,BioGrid,0.25
ESS1,853475,KEL1,856563,null,24470217,BioGrid,0.25
ESS1,853475,OSW1,854429,null,24470217,BioGrid,0.25
ESS1,853475,MRN1,855917,null,24470217,BioGrid,0.25
ESS1,853475,IML2,853363,null,24470217,BioGrid,0.25
ESS1,853475,DYN1,853928,null,24470217,BioGrid,0.25
ESS1,853475,YKL069W,853794,null,24470217,BioGrid,0.25
ESS1,853475,UIP4,855916,null,24470217,BioGrid,0.25
ESS1,853475,CIN1,854531,null,24470217,BioGrid,0.25
ESS1,853475,MRPL39,855002,null,24470217,BioGrid,0.25
ESS1,853475,RPO21,851415,null,15166139,BioGrid,0.4
ESS1,853475,RPS29B,851498,null,24470217,BioGrid,0.25
ESS1,853475,UPS3,851766,null,24470217,BioGrid,0.25
ESS1,853475,DCI1,854352,null,24470217,BioGrid,0.25
ESS1,853475,BEM3,855988,null,24470217,BioGrid,0.25
ESS1,853475,SPE2,854105,null,24470217,BioGrid,0.25
ESS1,853475,UGA2,852291,null,24470217,BioGrid,0.25
ESS1,853475,NMA2,852893,null,24470217,BioGrid,0.25
ESS1,853475,FTH1,852506,null,24470217,BioGrid,0.25
ESS1,853475,EFM2,852574,null,24470217,BioGrid,0.25
ESS1,853475,YOL163W,854001,null,24470217,BioGrid,0.25
ESS1,853475,SAM37,855082,null,24470217,BioGrid,0.25
ESS1,853475,YKE4,854789,null,24470217,BioGrid,0.25
ESS1,853475,FPR1,855587,null,10899127,BioGrid,0.4
ESS1,853475,ADE17,855149,null,24470217,BioGrid,0.25
ESS1,853475,BUD3,850345,null,24470217,BioGrid,0.25
ESS1,853475,YBR184W,852482,null,24470217,BioGrid,0.25
ESS1,853475,EAT1,852898,null,24470217,BioGrid,0.25
ESS1,853475,QCR6,850593,null,24470217,BioGrid,0.25
ESS1,853475,CLB6,853003,null,24470217,BioGrid,0.25
ESS1,853475,YAK1,853300,null,24470217,BioGrid,0.25
ESS1,853475,AUA1,850537,null,24470217,BioGrid,0.25
ESS1,853475,ARP8,854309,null,24470217,BioGrid,0.25
ESS1,853475,VPS1,853870,null,24470217,BioGrid,0.25
ESS1,853475,RGC1,856231,null,24470217,BioGrid,0.25
ESS1,853475,BSC5,855806,null,24470217,BioGrid,0.25
ESS1,853475,LSM1,853318,null,24470217,BioGrid,0.25
ESS1,853475,NAT1,851521,null,24470217,BioGrid,0.25
ESS1,853475,HXT8,853216,null,24470217,BioGrid,0.25
ESS1,853475,STV1,855076,null,24470217,BioGrid,0.25
ESS1,853475,PXP2,853575,null,24470217,BioGrid,0.25
ESS1,853475,HCR1,850889,null,24470217,BioGrid,0.25
ESS1,853475,PAU4,851183,null,24470217,BioGrid,0.25
ESS1,853475,DST1,852839,null,14704159,BioGrid,0.4
ESS1,853475,TIF1,853933,null,24470217,BioGrid,0.25
ESS1,853475,EMA19,850739,null,24470217,BioGrid,0.25
ESS1,853475,SPE4,850838,null,24470217,BioGrid,0.25
ESS1,853475,DCN1,850819,null,24470217,BioGrid,0.25
ESS1,853475,RPL40B,853969,null,24470217,BioGrid,0.25
ESS1,853475,CSE2,855744,null,24470217,BioGrid,0.25
ESS1,853475,ADH1,854068,null,24470217,BioGrid,0.25
ESS1,853475,AIM26,853829,null,24470217,BioGrid,0.25
ESS1,853475,TPM1,855645,null,24470217,BioGrid,0.25
ESS1,853475,VID27,855509,null,24470217,BioGrid,0.25
ESS1,853475,YGR026W,852910,null,24470217,BioGrid,0.25
ESS1,853475,SET1,856519,null,22778132,BioGrid,0.4
ESS1,853475,SMF2,856447,null,24470217,BioGrid,0.25
ESS1,853475,BRE2,850702,null,24470217,BioGrid,0.25
ESS1,853475,BCH1,855277,null,24470217,BioGrid,0.25
ESS1,853475,SAM2,852113,null,24470217,BioGrid,0.25
ESS1,853475,CLB5,856237,null,24470217,BioGrid,0.25
ESS1,853475,PEX34,850302,null,24470217,BioGrid,0.25
ESS1,853475,PKP2,852821,null,24470217,BioGrid,0.25
ESS1,853475,SPR2,854389,null,24470217,BioGrid,0.25
ESS1,853475,DOA1,853667,null,24470217,BioGrid,0.25
ESS1,853475,SEC28,854734,null,24470217,BioGrid,0.25
ESS1,853475,NUP133,853957,null,24470217,BioGrid,0.25
ESS1,853475,REV1,854527,null,24470217,BioGrid,0.25
ESS1,853475,KIN4,854408,null,24470217,BioGrid,0.25
ESS1,853475,SBE22,856503,null,24470217,BioGrid,0.25
ESS1,853475,SSK22,850436,null,24470217,BioGrid,0.25
ESS1,853475,APE1,853758,null,24470217,BioGrid,0.25
ESS1,853475,LAA1,853223,null,24470217,BioGrid,0.25
ESS1,853475,COQ10,854154,null,24470217,BioGrid,0.25
BDH1,851239,BDH2,851238,null,19966022,BioGrid,0.4
SLC22A2,6582,TJP1,7082,null,20609354,GenomeRNAi,0.527
SLC22A2,6582,THAP1,55145,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,SMARCA1,6594,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,UTP14A,10813,null,20609354,GenomeRNAi,0.539
SLC22A2,6582,PTEN,5728,null,26427375,computer analysis,0.3
SLC22A2,6582,SORBS1,10580,null,20609354,GenomeRNAi,0.503
SLC22A2,6582,WNT5A,7474,null,20609354,GenomeRNAi,0.443
SLC22A2,6582,UBE3A,7337,null,20609354,GenomeRNAi,0.509
SLC22A2,6582,TPM1,7168,null,20609354,GenomeRNAi,0.512
SLC22A2,6582,TFAP2B,7021,null,20609354,GenomeRNAi,0.53
SLC22A2,6582,SNTA1,6640,null,20609354,GenomeRNAi,0.5870000000000001
SLC22A2,6582,ZNF473,25888,null,20609354,GenomeRNAi,0.515
SLC22A2,6582,SYT11,23208,null,20609354,GenomeRNAi,0.503
SLC22A2,6582,TBCCD1,55171,null,20609354,GenomeRNAi,0.512
SLC22A2,6582,ZNF140,7699,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,SP110,3431,null,20609354,GenomeRNAi,0.515
SLC22A2,6582,SPTB,6710,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,SRI,6717,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,TRIM24,8805,null,20609354,GenomeRNAi,0.509
SLC22A2,6582,RO60,6738,null,20609354,GenomeRNAi,0.527
SLC22A2,6582,TAS2R14,50840,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,TNFRSF9,3604,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,ZP3,7784,null,20609354,GenomeRNAi,0.521
SLC22A2,6582,UCP2,7351,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,TMEFF1,8577,null,20609354,GenomeRNAi,0.509
SLC22A2,6582,SNX10,29887,null,20609354,GenomeRNAi,0.503
SLC22A2,6582,SV2B,9899,null,20609354,GenomeRNAi,0.506
SLC22A2,6582,SP100,6672,null,20609354,GenomeRNAi,0.503
SLC22A2,6582,UGT1A7,54577,null,20609354,GenomeRNAi,0.557
SLC22A2,6582,TRIP11,9321,null,20609354,GenomeRNAi,0.509
SLC22A2,6582,UBA6,55236,null,20609354,GenomeRNAi,0.515
SLC22A2,6582,TLE1,7088,null,20609354,GenomeRNAi,0.509
GIS4,855006,CNA1,851153,null,17030993,BioGrid,0.4
GIS4,855006,CMP2,854946,null,17030993,BioGrid,0.4
MIG1,852848,PDE2,854542,null,10628841,BioGrid,0.4
PDLIM5,10611,PTEN,5728,null,26427375,computer analysis,0.3
PDLIM5,10611,SLC22A2,6582,null,20609354,GenomeRNAi,0.5870000000000001
PDLIM5,10611,SLC22A1,6580,null,20609354,GenomeRNAi,0.5870000000000001
PDLIM5,10611,PTGS1,5742,null,20609354,GenomeRNAi,0.5870000000000001
PDLIM5,10611,RET,5979,null,20609354,GenomeRNAi,0.5870000000000001
PDLIM5,10611,ATM,472,null,26427375,computer analysis,0.3
SKP1,851928,MAD2,853422,null,11290706,BioGrid,0.4
SKP1,851928,HOM6,853604,null,16172405,BioGrid,0.25
SKP1,851928,VID22,851088,null,16172405,BioGrid,0.25
SKP1,851928,AAH1,855581,null,16172405,BioGrid,0.25
SKP1,851928,AFT1,852809,null,16172405,BioGrid,0.25
SKP1,851928,APQ12,854771,null,16172405,BioGrid,0.25
SKP1,851928,ARP8,854309,null,16172405,BioGrid,0.25
SKP1,851928,MRX14,851692,null,16172405,BioGrid,0.25
SKP1,851928,MET22,854090,null,16172405,BioGrid,0.25
SKP1,851928,MTC2,853763,null,16172405,BioGrid,0.25
COBLL1,22837,KRAS,3845,null,19490893,Text Mining,0.6
COBLL1,22837,NRAS,4893,null,19490893,GenomeRNAi,0.446
COBLL1,22837,HRAS,3265,null,19490893,GenomeRNAi,0.446
NGFR,4804,TFG,10342,null,29959327,ISLE,0.3
GMPS,8833,NAMPT,10135,null,28319085,CRISPR/CRISPRi,0.68
GMPS,8833,SPHK1,8877,null,28319085,CRISPR/CRISPRi,0.68
GMPS,8833,MAPK3,5595,null,28319085,CRISPR/CRISPRi,0.68
GMPS,8833,BRCA1,672,null,26427375,computer analysis,0.3
GMPS,8833,PRKDC,5591,null,28319085,CRISPR/CRISPRi,0.68
GMPS,8833,MST1R,4486,null,28319085,CRISPR/CRISPRi,0.68
GMPS,8833,PDK2,5164,null,28319085,CRISPR/CRISPRi,0.68
GMPS,8833,PRKCA,5578,null,28319085,CRISPR/CRISPRi,0.68
CDC40,51362,MTBP,27085,null,31300006,CRISPR/CRISPRi,0.23
CDC40,51362,NFE2L1,4779,null,31300006,CRISPR/CRISPRi,0.16
CDC40,51362,MRPL22,29093,null,31300006,CRISPR/CRISPRi,0.33
CDC40,51362,MRPL36,64979,null,31300006,CRISPR/CRISPRi,0.2
CDC40,51362,DMAP1,55929,null,31300006,CRISPR/CRISPRi,0.16
CDC40,51362,TIMELESS,8914,null,31300006,CRISPR/CRISPRi,0.16
CDC40,51362,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.16
CDC40,51362,MRPS27,23107,null,31300006,CRISPR/CRISPRi,0.19
CDC40,51362,RRM2,6241,null,31300006,CRISPR/CRISPRi,0.16
CDC40,51362,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.17
CDC40,51362,MED23,9439,null,31300006,CRISPR/CRISPRi,0.16
CDC40,51362,MZT1,440145,null,31300006,CRISPR/CRISPRi,0.2
CDC40,51362,MTPAP,55149,null,31300006,CRISPR/CRISPRi,0.18
CDC40,51362,KCTD10,83892,null,31300006,CRISPR/CRISPRi,0.34
CDC40,51362,METTL17,64745,null,31300006,CRISPR/CRISPRi,0.42
CDC40,51362,MRPL35,51318,null,31300006,CRISPR/CRISPRi,0.28
CDC40,51362,MRPS5,64969,null,31300006,CRISPR/CRISPRi,0.22
CDC40,51362,MRPL11,65003,null,31300006,CRISPR/CRISPRi,0.32
CDC40,51362,LEO1,123169,null,31300006,CRISPR/CRISPRi,0.24
CDC40,51362,PPIE,10450,null,31300006,CRISPR/CRISPRi,0.24
CDC40,51362,MRPL33,9553,null,31300006,CRISPR/CRISPRi,0.29
CDC40,51362,PELO,53918,null,31300006,CRISPR/CRISPRi,0.17
CDC40,51362,DHODH,1723,null,31300006,CRISPR/CRISPRi,0.27
CDC40,51362,MRPS35,60488,null,31300006,CRISPR/CRISPRi,0.24
CDC40,51362,RBBP8,5932,null,31300006,CRISPR/CRISPRi,0.15
CDC40,51362,EIF3H,8667,null,31300006,CRISPR/CRISPRi,0.25
CDC3,851024,CDC12,856507,null,10579719,BioGrid,0.4
HINFP,25988,HJURP,55355,null,21980305,Text Mining,0.1775
GATC,283459,SNRPF,6636,null,25171417,Daisy,0.2
GATC,283459,RFC5,5985,null,25171417,Daisy,0.2
HNRNPA2B1,3181,YBX1,4904,null,25171417,computer analysis,0.3
HNRNPA2B1,3181,ZNF273,10793,null,25171417,Daisy,0.2
HNRNPA2B1,3181,TPX2,22974,null,25171417,Daisy,0.2
HNRNPA2B1,3181,DLGAP5,9787,null,25171417,computer analysis,0.3
HNRNPA2B1,3181,PLD2,5338,null,29959327,ISLE,0.3
HNRNPA2B1,3181,HMGB2,3148,null,25171417,computer analysis,0.3
MLLT10,8028,ZNF273,10793,null,25171417,computer analysis,0.3
MLLT10,8028,PRPF18,8559,null,25171417,Daisy,0.2
MLLT10,8028,NSUN6,221078,null,25171417,Daisy,0.2
MLLT10,8028,SF3B2,10992,null,25171417,computer analysis,0.3
MLLT10,8028,ZNF37A,7587,null,25171417,Daisy,0.2
MLLT10,8028,SF3B1,23451,null,25171417,Daisy,0.16399999999999998
MLLT10,8028,YME1L1,10730,null,25171417,Daisy,0.2
MLLT10,8028,ZNF33A,7581,null,25171417,Daisy,0.2
PDSS1,23590,RAD51,5888,null,25171417,computer analysis,0.3
PDSS1,23590,SRRT,51593,null,25171417,computer analysis,0.3
CNS1,852452,CPR7,853489,null,30876805,BioGrid,0.4
PRODH,5625,STMN1,3925,null,28319085,CRISPR/CRISPRi,0.68
PRODH,5625,SRC,6714,null,28319085,CRISPR/CRISPRi,0.68
PRODH,5625,TK1,7083,null,28319085,CRISPR/CRISPRi,0.68
PRODH,5625,TST,7263,null,28319085,CRISPR/CRISPRi,0.68
Eip93F,44936,spn-A,43577,null,19543366,GenomeRNAi,0.5
MTFR1,9650,UBE2V2,7336,null,25171417,Daisy,0.2
MTFR1,9650,YWHAZ,7534,null,25171417,Daisy,0.2
MTFR1,9650,POLR2K,5440,null,25171417,Daisy,0.2
SIX3,6496,KLF1,10661,null,25171417,computer analysis,0.3
WDR97,340390,NRAS,4893,null,19490893,GenomeRNAi,0.443
WDR97,340390,KRAS,3845,null,19490893,GenomeRNAi,0.443
COG5,855676,CDC34,851624,null,11957109,BioGrid,0.4
ABCC3,8714,SOX9,6662,null,25171417,Daisy,0.2
ABCC3,8714,LGALS3BP,3959,null,25171417,Daisy,0.2
ABCC3,8714,LASP1,3927,null,25171417,Daisy,0.2
ABCC3,8714,CLDN1,9076,null,25171417,Daisy,0.2
ABCC3,8714,GPRC5C,55890,null,25171417,Daisy,0.2
ABCC3,8714,ITGB4,3691,null,25171417,Daisy,0.2
ABCC3,8714,S100A6,6277,null,25171417,Daisy,0.2
ABCC3,8714,S100A10,6281,null,25171417,Daisy,0.2
TUB4,850909,ARP1,856530,null,16899509,BioGrid,0.4
TUB4,850909,KIP2,855948,null,16899509,BioGrid,0.4
TUB4,850909,BIM1,856736,null,21700874,BioGrid,0.4
TUB4,850909,DYN1,853928,null,25971801,BioGrid,0.4
TUB4,850909,SPC98,855597,null,21700874,BioGrid,0.4
TUB4,850909,BUB2,855077,null,8707827,BioGrid,0.4
TAOK3,51347,PTEN,5728,null,26427375,computer analysis,0.3
TAOK3,51347,TYMS,7298,null,19519883,GenomeRNAi,0.551
BTG2,7832,SESN1,27244,null,25171417,computer analysis,0.3
BTG2,7832,PIK3CA,5290,null,23258740,Text Mining,0.1775
BTG2,7832,MAPK8,5599,null,16287090,Text Mining,0.1775
BTG2,7832,JUN,3725,null,16287090,Text Mining,0.1775
BTG2,7832,RGS16,6004,null,25171417,Daisy,0.2
BTG2,7832,TP53INP1,94241,null,25171417,Daisy,0.2
BTG2,7832,MSMP,692094,null,23258740,Text Mining,0.1775
AZGP1,563,CYP3A5,1577,null,20609354,GenomeRNAi,0.506
AZGP1,563,PDGFRB,5159,null,20609354,GenomeRNAi,0.506
AZGP1,563,RET,5979,null,20609354,GenomeRNAi,0.506
AZGP1,563,KIT,3815,null,20609354,GenomeRNAi,0.506
AZGP1,563,BCR,613,null,20609354,GenomeRNAi,0.506
AZGP1,563,CYP3A4,1576,null,20609354,GenomeRNAi,0.506
AZGP1,563,CYP2C19,1557,null,20609354,GenomeRNAi,0.506
AZGP1,563,SLC22A1,6580,null,20609354,GenomeRNAi,0.506
AZGP1,563,SLC22A2,6582,null,20609354,GenomeRNAi,0.506
AZGP1,563,DDR1,780,null,20609354,GenomeRNAi,0.506
AZGP1,563,CYP2D6,1565,null,20609354,GenomeRNAi,0.506
AZGP1,563,CYP3A7,1551,null,20609354,GenomeRNAi,0.506
AZGP1,563,CYP2C9,1559,null,20609354,GenomeRNAi,0.506
AZGP1,563,PTGS1,5742,null,20609354,GenomeRNAi,0.506
AZGP1,563,CSF1R,1436,null,20609354,GenomeRNAi,0.506
AZGP1,563,ORM1,5004,null,20609354,GenomeRNAi,0.506
AZGP1,563,PDGFRA,5156,null,20609354,GenomeRNAi,0.506
AZGP1,563,CYP1A2,1544,null,20609354,GenomeRNAi,0.506
AZGP1,563,NTRK1,4914,null,20609354,GenomeRNAi,0.506
URA7,852241,POL3,851456,null,28416670,BioGrid,0.4
CDADC1,81602,FCGR3A,2214,null,25171417,computer analysis,0.3
CDADC1,81602,NAE1,8883,null,23100467,GenomeRNAi,0.611
TRDN,10345,PTEN,5728,null,26427375,computer analysis,0.3
F9,2158,QSOX1,5768,null,29959327,ISLE,0.3
CHS1,855529,TYR1,852464,null,15715908,BioGrid,0.25
CHS1,855529,LEA1,855888,null,15715908,BioGrid,0.25
CHS1,855529,TCB2,855637,null,14764870,BioGrid,0.25
CHS1,855529,BUD20,850763,null,15715908,BioGrid,0.25
CHS1,855529,FPS1,850683,null,15715908,BioGrid,0.25
CHS1,855529,EMP24,852675,null,15715908,BioGrid,0.25
CHS1,855529,HAP2,852614,null,15715908,BioGrid,0.25
CHS1,855529,CLN2,855819,null,15715908,BioGrid,0.25
CHS1,855529,MRE11,855264,null,15715908,BioGrid,0.25
CHS1,855529,CUE3,852768,null,15715908,BioGrid,0.25
CHS1,855529,PEX22,851244,null,15715908,BioGrid,0.25
CHS1,855529,VPS29,856403,null,15715908,BioGrid,0.25
CHS1,855529,PDC1,850733,null,15715908,BioGrid,0.25
CHS1,855529,UTH1,853916,null,15715908,BioGrid,0.25
CHS1,855529,YGL081W,852799,null,15715908,BioGrid,0.25
CHS1,855529,PKR1,855153,null,15715908,BioGrid,0.25
CHS1,855529,PSY2,855520,null,14764870,BioGrid,0.25
CHS1,855529,PMP3,851869,null,15715908,BioGrid,0.25
CHS1,855529,PDR16,855490,null,14764870,BioGrid,0.25
CHS1,855529,LDB19,854500,null,15715908,BioGrid,0.25
CHS1,855529,HPM1,854696,null,15715908,BioGrid,0.25
CHS1,855529,SKI2,851114,null,15715908,BioGrid,0.25
CHS1,855529,SPS19,855518,null,14764870,BioGrid,0.25
CHS1,855529,LGE1,856052,null,15715908,BioGrid,0.25
CHS1,855529,ELO1,853243,null,15715908,BioGrid,0.25
CHS1,855529,IPK1,851910,null,15715908,BioGrid,0.25
CHS1,855529,HIT1,853516,null,15715908,BioGrid,0.25
CHS1,855529,NUC1,853222,null,15715908,BioGrid,0.25
CHS1,855529,GRS1,852418,null,15715908,BioGrid,0.25
CHS1,855529,HBT1,851303,null,15715908,BioGrid,0.25
CHS1,855529,VPS17,854300,null,15715908,BioGrid,0.25
CHS1,855529,SPF1,856681,null,15715908,BioGrid,0.25
CHS1,855529,YFR045W,850606,null,15715908,BioGrid,0.25
CHS1,855529,MDM38,854130,null,15715908,BioGrid,0.25
CHS1,855529,DEP1,851220,null,15715908,BioGrid,0.25
CHS1,855529,PFK2,855245,null,15715908,BioGrid,0.25
CHS1,855529,ECM2,852357,null,15715908,BioGrid,0.25
CHS1,855529,SPS18,855517,null,14764870,BioGrid,0.25
CHS1,855529,PHO5,852390,null,15715908,BioGrid,0.25
CHS1,855529,FIG2,850451,null,14764870,BioGrid,0.25
CHS1,855529,AIM34,855015,null,15715908,BioGrid,0.25
CHS1,855529,YDR248C,851835,null,15715908,BioGrid,0.25
CHS1,855529,WHI2,854208,null,15715908,BioGrid,0.25
CHS1,855529,VPS5,854235,null,15715908,BioGrid,0.25
CHS1,855529,PDA1,856925,null,15715908,BioGrid,0.25
CHS1,855529,CNB1,853644,null,15715908,BioGrid,0.25
CHS1,855529,PEX6,855387,null,14764870,BioGrid,0.25
CHS1,855529,RPE1,853322,null,15715908,BioGrid,0.25
CHS1,855529,RAD34,851909,null,15715908,BioGrid,0.25
CHS1,855529,RPA34,853293,null,15715908,BioGrid,0.25
CHS1,855529,PEA2,856892,null,15715908,BioGrid,0.25
CHS1,855529,HXT8,853216,null,15715908,BioGrid,0.25
CHS1,855529,NNR1,855521,null,14764870,BioGrid,0.25
CHS1,855529,PRM3,855909,null,15715908,BioGrid,0.25
CHS1,855529,ARC18,851085,null,15715908,BioGrid,0.25
CHS1,855529,ECM21,852173,null,14764870,BioGrid,0.25
CHS1,855529,BEM4,855942,null,15715908,BioGrid,0.25
CHS1,855529,YME1,856135,null,15715908,BioGrid,0.25
CHS1,855529,YDL206W,851321,null,15715908,BioGrid,0.25
CHS1,855529,BCK1,853350,null,15715908,BioGrid,0.25
CHS1,855529,VPS35,853287,null,15715908,BioGrid,0.25
MYB,4602,UPP1,7378,null,29959327,ISLE,0.3
MYB,4602,RMND5A,64795,null,25171417,computer analysis,0.3
MYB,4602,MARS2,92935,null,25171417,computer analysis,0.3
MYB,4602,SNAI1,6615,null,29959327,ISLE,0.3
MYB,4602,SEMA4D,10507,null,25171417,computer analysis,0.3
MYB,4602,SIDT1,54847,null,25171417,computer analysis,0.3
MYB,4602,SLCO4A1,28231,null,29959327,ISLE,0.3
MYB,4602,DEPDC5,9681,null,25171417,computer analysis,0.3
MYB,4602,ATAD5,79915,null,25171417,computer analysis,0.3
DSTN,11034,TGFBI,7045,null,25171417,computer analysis,0.3
DSTN,11034,KDELR2,11014,null,25171417,Daisy,0.2
DSTN,11034,RHEB,6009,null,25171417,Daisy,0.2
DSTN,11034,PTK2,5747,null,25171417,Daisy,0.2
DCST1,149095,TMEM109,79073,null,29959327,ISLE,0.3
DCST1,149095,NAALADL1,10004,null,29959327,ISLE,0.3
Dvl1,13542,Dvl2,13543,null,16571627,BioGrid,0.4
Dvl1,13542,Dvl3,13544,null,19008950,BioGrid,0.4
GPD1,2819,KRAS,3845,null,19490893,Text Mining,0.6
GPD1,2819,NRAS,4893,null,19490893,GenomeRNAi,0.443
GPD1,2819,HRAS,3265,null,19490893,GenomeRNAi,0.443
ASPH,444,PLEC,5339,null,25171417,Daisy,0.2
ASPH,444,HRAS,3265,null,19490893,GenomeRNAi,0.446
ASPH,444,NRAS,4893,null,19490893,GenomeRNAi,0.446
ASPH,444,RBPMS,11030,null,25171417,Daisy,0.2
ASPH,444,PROCR,10544,null,25171417,Daisy,0.2
ASPH,444,DOCK5,80005,null,25171417,Daisy,0.2
ASPH,444,SIN3B,23309,null,29959327,ISLE,0.3
ASPH,444,LAMC1,3915,null,25171417,Daisy,0.2
ASPH,444,S100A2,6273,null,25171417,Daisy,0.2
ASPH,444,DSTN,11034,null,25171417,Daisy,0.2
ASPH,444,RAB2A,5862,null,25171417,Daisy,0.2
ASPH,444,GATAD2A,54815,null,29959327,ISLE,0.3
ASPH,444,RIN2,54453,null,25171417,Daisy,0.2
ASPH,444,SDC4,6385,null,25171417,Daisy,0.2
ASPH,444,KRAS,3845,null,19490893,Text Mining,0.6
ASPH,444,SEMA3C,10512,null,25171417,computer analysis,0.3
ASPH,444,INPPL1,3636,null,29959327,ISLE,0.3
PCDHA5,56143,PCDHAC1,56135,null,25171417,Daisy,0.2
EML1,2009,FERMT2,10979,null,25171417,Daisy,0.2
SMT3,852122,EAF1,851962,null,23547032,BioGrid,0.25
SMT3,852122,TPS2,851646,null,23547032,BioGrid,0.25
SMT3,852122,HDA1,855710,null,23547032,BioGrid,0.25
SMT3,852122,CHL4,851841,null,23547032,BioGrid,0.25
SMT3,852122,PUT2,856432,null,23547032,BioGrid,0.25
SMT3,852122,RAD27,853747,null,23547032,BioGrid,0.25
SMT3,852122,MMS2,852793,null,23547032,BioGrid,0.25
SMT3,852122,VID22,851088,null,23547032,BioGrid,0.25
SMT3,852122,UBR1,853096,null,23547032,BioGrid,0.25
SMT3,852122,SLX5,851549,null,23547032,BioGrid,0.25
SMT3,852122,LCB3,853307,null,23547032,BioGrid,0.25
SMT3,852122,DIN7,851856,null,23547032,BioGrid,0.25
SMT3,852122,HOS3,855987,null,23547032,BioGrid,0.25
SMT3,852122,RIF1,852578,null,23547032,BioGrid,0.25
SMT3,852122,XRS2,851975,null,23547032,BioGrid,0.25
SMT3,852122,NPR3,856362,null,23547032,BioGrid,0.25
SMT3,852122,PTC2,856823,null,23547032,BioGrid,0.25
SMT3,852122,ENV11,852962,null,23547032,BioGrid,0.25
SMT3,852122,MRE11,855264,null,23547032,BioGrid,0.25
SMT3,852122,NUP188,854868,null,23547032,BioGrid,0.25
SMT3,852122,GYP7,851364,null,23547032,BioGrid,0.25
SMT3,852122,UBP14,852349,null,23547032,BioGrid,0.25
SMT3,852122,SGF11,856060,null,23547032,BioGrid,0.25
SMT3,852122,SGS1,855228,null,23547032,BioGrid,0.25
SMT3,852122,EAF7,855586,null,23547032,BioGrid,0.25
SMT3,852122,KAP122,852868,null,23547032,BioGrid,0.25
SMT3,852122,EAF3,856134,null,23547032,BioGrid,0.25
SMT3,852122,RPS24A,856805,null,23547032,BioGrid,0.25
SMT3,852122,YKU70,855328,null,23547032,BioGrid,0.25
SMT3,852122,BRE5,855787,null,23547032,BioGrid,0.25
SMT3,852122,CKB1,852865,null,23547032,BioGrid,0.25
SMT3,852122,ESC1,855259,null,23547032,BioGrid,0.25
SMT3,852122,MMS1,856293,null,23547032,BioGrid,0.25
SMT3,852122,UBP8,855263,null,23547032,BioGrid,0.25
SMT3,852122,BIO2,853203,null,23547032,BioGrid,0.25
SMT3,852122,LDB19,854500,null,23547032,BioGrid,0.25
SMT3,852122,MMS4,852395,null,23547032,BioGrid,0.25
SMT3,852122,ULS1,854363,null,23547032,BioGrid,0.25
SMT3,852122,RPA14,851734,null,23547032,BioGrid,0.25
SMT3,852122,TSA1,854980,null,23547032,BioGrid,0.25
SMT3,852122,RTT107,856559,null,23547032,BioGrid,0.25
SMT3,852122,SAE2,852700,null,23547032,BioGrid,0.25
SMT3,852122,CMK1,850568,null,23547032,BioGrid,0.25
SMT3,852122,UME6,851788,null,23547032,BioGrid,0.25
SMT3,852122,MLP1,853970,null,23547032,BioGrid,0.25
SMT3,852122,RTC2,852444,null,23547032,BioGrid,0.25
SMT3,852122,FUS1,850330,null,23547032,BioGrid,0.25
SMT3,852122,MET12,856084,null,23547032,BioGrid,0.25
SMT3,852122,RPN10,856607,null,23547032,BioGrid,0.25
SMT3,852122,SOK1,851569,null,23547032,BioGrid,0.25
SMT3,852122,RCO1,855097,null,23547032,BioGrid,0.25
SMT3,852122,YPR172W,856302,null,23547032,BioGrid,0.25
SMT3,852122,VPS62,853042,null,23547032,BioGrid,0.25
SMT3,852122,CSM1,850447,null,23547032,BioGrid,0.25
SMT3,852122,YOX1,854981,null,23547032,BioGrid,0.25
SMT3,852122,KEL2,853153,null,23547032,BioGrid,0.25
SMT3,852122,CTF19,856089,null,23547032,BioGrid,0.25
SMT3,852122,DIA2,854247,null,23547032,BioGrid,0.25
SMT3,852122,YKL069W,853794,null,23547032,BioGrid,0.25
SMT3,852122,SLX4,850826,null,23547032,BioGrid,0.25
SMT3,852122,BSC1,851524,null,23547032,BioGrid,0.25
SMT3,852122,ADD66,853629,null,23547032,BioGrid,0.25
